product_id,title,authors,original_price,current_price,quantity,category,n_review,avg_rating,pages,manufacturer,cover_link
100321478,Muốn An Được An (Tái bản 2021),Thích Nhất Hạnh,65000,45500,1912.0,Muốn An Được An (Tái bản 2021),231,5.0,164.0,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/58/d7/c0/17a88f2d268f69be2072a2fc8df4d7d2.jpg
75829071,Ngàn Năm Áo Mũ (Tái Bản),Trần Quang Đức,320000,192000,1057.0,Sách Phong Tục - Tập Quán,282,5.0,400.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/fb/59/35/2e75b56e1d7cf3b36aca462ab5e68a13.jpg
202429188,Hiệu Ứng Lucifer - Tập 1,Philip Zimbardo,239000,146000,52.0,Tiểu Thuyết,5,4.6,476.0,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/46/cb/a9/fa0bdcdbc87f9099d016b24d8ab1a88c.png
202153825,Vì Con Gái Tôi Có Thể Đánh Bại Cả Ma Vương - Tập 6,CHIROLU,140000,101000,434.0,Light novel,86,5.0,384.0,Nhà Xuất Bản Phụ Nữ Việt Nam,https://salt.tikicdn.com/ts/product/a6/1f/81/cd7c128b9d5e5eeb899031af373e6ba3.jpg
60808682,Bệnh Án Của Thần Linh 2,,135000,54000,470.0,Truyện ngắn - Tản văn - Tạp Văn,110,4.8,388.0,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/b9/c2/62/5ff1a1db34087f81d46484dce1fd05d5.jpg
19349145,Bí Mật Tư Duy Triệu Phú (Tái Bản 2019),T.Harv Eker,99500,99500,2088.0,Bài học kinh doanh,273,4.8,,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/ts/product/bd/9d/5e/7dfa668b2928eebe183138eb14657350.jpg
69219919,Muôn Kiếp Nhân Sinh (Khổ Nhỏ),Nguyên Phong,98000,72000,12009.0,Muôn Kiếp Nhân Sinh (Khổ Nhỏ),2603,4.8,482.0,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/media/catalog/producttmp/df/75/ac/207386a97daf1b2338598005cc8139c9.jpg
207398364,"Gửi Em, Người Bất Tử - Tập 16",Yoshitoki Oima,30000,26100,53.0,"Gửi Em, Người Bất Tử - Tập 16",4,5.0,192.0,NXB Trẻ,https://salt.tikicdn.com/ts/product/5c/5a/00/80648042a85c3468539a4dd1a4a93291.jpg
195801686,Black Jack - Tập 13 (Bìa Mềm),Osamu Tezuka,30000,26100,666.0,Black Jack - Tập 13 (Bìa Mềm),59,5.0,,NXB Trẻ,https://salt.tikicdn.com/ts/product/50/28/1a/950e5ca1065b896a547f067d23089620.jpg
19662170,Tên Tôi Là Đỏ (Tái Bản 2019),Orhan Pamuk,155000,93000,566.0,Tiểu Thuyết,32,4.5,584.0,,https://salt.tikicdn.com/ts/product/ae/bc/da/a90836d2b70a70e614eee8ba543bfb61.jpg
54614797,"Có Một Ngày, Bố Mẹ Sẽ Già Đi",.,96000,58520,10530.0,Truyện ngắn - Tản văn - Tạp Văn,2252,4.8,296.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/89/f1/fc/130e8b3dea2ab17db80879d25381c830.jpg
190861557,Yêu Những Ngày Nắng Chẳng Ghét Những Ngày Mưa,Kulzsc,132000,83001,3940.0,Sách Tô Màu Dành Cho Người Lớn,736,5.0,168.0,Nhà Xuất Bản Phụ Nữ,https://salt.tikicdn.com/ts/product/7f/9a/63/4a0aee6548dfa4f7ae9f95c1c46b983c.jpg
201679848,Tâm Trí Tội Phạm,Same Kaean,249000,169000,12.0,Sách tư duy - Kỹ năng sống,3,5.0,552.0,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/a7/bc/73/4b1369e384bacb73352c59230ca8e5e1.jpg
72027527,Một Chiến Dịch Ở Bắc Kỳ,Charles-Édouard Hocquard,380000,361000,20.0,Sách Địa Danh - Du Lịch,8,4.8,532.0,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/f4/08/ec/8dd38862d961dc6db1d806df513f4c68.jpg
143513113,Con Yêu Bố Chừng Nào,Anita Jeram,79000,47400,706.0,Văn học thiếu nhi,72,5.0,32.0,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/2a/cf/14/a433018046824b573358c79aa26624b4.jpg
136340700,Trên Lưng Khổng Tượng - Kinh Doanh Online Trên Sàn Thương Mại Điện Tử - Khởi Nghiệp Với Bán Hàng Qua Mạng và Nhãn Hàng Riêng,Trần Thanh Phong,199000,155000,1568.0,Sách Marketing - Bán hàng ,299,5.0,236.0,Nhà Xuất Bản Đà Nẵng,https://salt.tikicdn.com/ts/product/9e/39/3f/6e7e4bc1ab4f9e99131e22e92538cd0b.png
201003776,Dưới Hiên Nhà Bà Già Đọc Boyslove - 5,Tsurutani Kaori,58000,49200,234.0,Dưới Hiên Nhà Bà Già Đọc Boyslove - 5,25,5.0,178.0,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/35/80/5f/335b943722f10db1e1242cf647361d7d.jpg
200619493,Lớp Học Rùng Rợn - Tập 2,Emi Ishikawa,30000,30000,224.0,Lớp Học Rùng Rợn - Tập 2,19,4.8,,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/bf/1f/3d/8a08662322cfaeeb217fbbb3d4723017.jpg
77900454,Bí Mật Của Nước (Tái Bản),Masura Emoto,89000,62300,1766.0,Sách nghệ thuật sống đẹp,242,4.8,200.0,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/da/4d/16/c455dc1526eb3aab7f879e4110cec3d2.jpg
188535338,Bàn Về Âm Nhạc - Trò Chuyện Cùng Seiji Ozawa,Haruki Murakami,168000,100800,392.0,Lĩnh vực khác,52,5.0,400.0,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/69/f3/ab/b0a300f923b271b4d20fc81e23225319.jpg
75540324,Đất Mồ Côi (Tiểu Thuyết),Cổ Viên,150000,75000,1482.0,Tiểu Thuyết,255,4.7,408.0,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/0f/5d/2f/9dd4b105fea3c45c6583cc8f93cfb479.jpg
23416722,How The Body Works - Hiểu Hết Về Cơ Thể,Phạm Hằng Nguyên,300000,180000,5507.0,How The Body Works - Hiểu Hết Về Cơ Thể,940,4.8,220.0,,https://salt.tikicdn.com/ts/product/b8/db/b7/7827a39c17b68337b093de7850fc3337.jpg
17881046,Trầm lặng - Sức mạnh tiềm ẩn của người hướng nội,Susan Cain,120000,86400,1959.0,Sách tư duy - Kỹ năng sống,346,4.8,252.0,,https://salt.tikicdn.com/ts/product/d7/18/2e/396453e71bc0ac06c51d2acb6339f4f8.jpg
105483727,Ổn Định Hay Tự Do,Trương Học Vĩ,129000,83001,4388.0,Sách tư duy - Kỹ năng sống,920,5.0,284.0,Nhà Xuất Bản Văn Học,https://salt.tikicdn.com/ts/product/d1/8a/1d/8f2ddb9fd90182acde96ea43f6b0b6a9.jpg
196932303,Lịch sử bóng đá bằng tranh,David Squires,280000,168000,64.0,Kiến thức - Bách khoa,12,4.8,200.0,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/33/00/ac/4b959b65fd7bd73004b4885c241dc2bf.jpg
55462653,Dọn Giường Đi Rồi Thay Đổi Thế Giới - 10 Bài Học làm Nên Sự Nghiệp Của Một SEAL Vĩ Đại,William H. McRaven,72000,43200,1764.0,Sách tư duy - Kỹ năng sống,229,4.7,128.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/3e/2b/4e/b7202353c9e57f69a83b197edc567e21.jpg
56377199,Giải Mã Siêu Trí Tuệ,Vishen Lakhiani,159000,106530,306.0,Sách tư duy - Kỹ năng sống,28,4.6,356.0,Nhà Xuất Bản Công Thương,https://salt.tikicdn.com/ts/product/1c/89/fc/fa66037ded9ad4aa625046a30aadc4f1.jpeg
198198468,Hay Chúng Mình Đừng Hứa Hẹn Gì Nhau,Minh Dự,115000,64200,272.0,Truyện ngắn - Tản văn - Tạp Văn,21,5.0,152.0,Nhà Xuất Bản Văn Học,https://salt.tikicdn.com/ts/product/1b/db/85/0086b8776facfa3caf4618dcb824de07.jpg
32592661,Vui học Thành Ngữ Tục Ngữ Ca Dao Bằng Tranh,"Mai Hương (Sưu tầm, Biên soạn)",66000,63700,54.0,Truyện kể cho bé,5,5.0,120.0,Nhà Xuất Bản Phụ Nữ,https://salt.tikicdn.com/ts/product/70/ac/b6/840fa3dd254261d7683c58348d093e4e.jpg
167146640,Bạn Đắt Giá Bao Nhiêu? (Tái Bản 2022),Vãn Tình,129000,90001,1152.0,Sách tư duy - Kỹ năng sống,125,4.8,320.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/de/d9/49/082172f16e35f91827ce6d2f8318ad6b.png
187933654,Tạo Dựng Thương Hiệu Cá Nhân (Tái Bản 2022),Yamamoto Hideyuki,109000,65400,160.0,Sách tư duy - Kỹ năng sống,11,5.0,200.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/14/fe/4b/1e9402201321dceab537b8df213b0862.png
66067655,Trải Nghiệm Khách Hàng Xuất Sắc,Nguyễn Dương,250000,167500,8054.0,"Sách quản trị, lãnh đạo",810,5.0,344.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/1c/fb/b8/f924b4eff4598c5fc7b511be448caa95.jpg
73222800,Nghĩ Giàu Và Làm Giàu (Khổ Nhỏ),Napoleon Hill,108000,71200,1535.0,Bài học kinh doanh,277,4.7,416.0,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/media/catalog/producttmp/3d/c6/eb/bcb715674842719103e296f6355c08b3.jpg
200672813,Combo Sách Seneca: Những Bức Thư Đạo Đức Tập 1 + Tập 2,Lucius Annaeus Seneca,308000,308000,1.0,Sách nghệ thuật sống đẹp,0,0.0,894.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/35/94/d9/bb8738a59fda5f8e9fa774fd6a9ab5c3.jpg
100376369,Đứa Con Gái Hoang Đàng - Hai Số Phận - Phần II,Jeffrey Archer,185000,125000,3058.0,Tiểu Thuyết,747,4.6,836.0,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/b2/01/d3/558095f027444a6b9a1e50d483f48e9c.jpg
181379116,Hackers Toeic Vocabulary (Tái Bản),Hackers,279000,179000,223.0,Sách Học Tiếng Anh,40,4.8,556.0,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/e0/22/b4/338c84322f68aa7b5224288e65b765e6.jpg
69644752,Toàn Thư Chiêm Tinh Học Nhập Môn,Joanna Martine Woolfolk,350000,234500,4057.0,Sách Chiêm Tinh - Horoscope,1037,5.0,508.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/cb/22/67/8fe8931b78c751781e78c09852b00144.jpg
425716,Atlas Giải Phẫu Cơ Thể Người,BS. Alice Roberts,680000,544000,122.0,Atlas Giải Phẫu Cơ Thể Người,16,5.0,512.0,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/media/catalog/product/1/_/1._atlas_giai_phau_nguoi.jpg
199176577,Tâm Lý Học Thói Quen – Quan Sát Có Chủ Đích - Tặng Kèm Bookmark 2 Mặt,Chu Kiến Quốc,99000,60400,92.0,Lĩnh vực khác,7,5.0,265.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/76/b8/d5/f889fe22eb3039a39aa01586b722fe98.jpg
94159129,Franken-Stein Ở Baghdad,Ahmed Saadawi,148000,59200,188.0,Tiểu Thuyết,36,4.7,356.0,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/d9/8b/7a/77ab2a7bfd0d048965be10f31b2eda12.jpg
190592910,Combo 2 Cuốn Tâm Lý Kẻ Phạm Tội: 8 Vụ Án Hoàn Hảo + Tâm Lý Học Tội Pham,Nhiều tác giả,290000,200000,173.0,Sách tư duy - Kỹ năng sống,35,5.0,,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/71/47/2e/8de9348efd590722ece7f8a63b98b158.jpg
480687,Vô Thường,Nguyễn Bảo Trung,79000,52000,10187.0,Truyện ngắn - Tản văn - Tạp Văn,707,4.8,216.0,,https://salt.tikicdn.com/ts/product/51/cf/19/024f4bacf6c38c06fb537dc41cced5ad.jpg
195573526,The Secret - The Magic - Phép Màu (Tái Bản 2022),Rhowa Byrne,198000,198000,259.0,Sách tư duy - Kỹ năng sống,25,5.0,,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/0f/3a/43/6400662d3982f395738000b457f2a022.jpg
74983590,Trả Giá,Ioka Shun,188000,75200,261.0,Tiểu Thuyết,53,4.7,508.0,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/5f/0c/14/31828dee450c372adeabeb31849c4fee.jpg
197920813,Những Nhà Tư Tưởng Lớn - Plato Trong 60 Phút,Walther Ziegler,85000,51000,32.0,Sách Danh Nhân,7,4.7,144.0,Nhà Xuất Bản Hồng Đức,https://salt.tikicdn.com/ts/product/e3/61/11/80baa2d34a0f4a30a59592dc9a91ff92.jpg
162201947,One Piece - Tập 98: “Phút Huy Hoàng Của Những Trung Thần”,Eiichiro Oda,25000,25000,1097.0,One Piece - Tập 98: “Phút Huy Hoàng Của Những Trung Thần”,197,5.0,200.0,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/e3/00/f0/23758a731d028df38e23202865a90257.jpg
199039798,Mỹ Vị Hầm Ngục - 4,Kui Ryoko,58000,49200,231.0,Mỹ Vị Hầm Ngục - 4,33,5.0,192.0,Nhà Xuất Bản Hồng Đức,https://salt.tikicdn.com/ts/product/0c/7e/b6/c764552b4049046c72d75fbedc169179.jpg
9948023,Của Chuột Và Người,John Steinbeck,86000,51600,1530.0,Truyện dài,225,4.8,149.0,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/d0/37/81/e964a484e38e55f48f42a622c4897589.jpg
129766803,Khác Biệt Hay Là Chết (Tái Bản),Jack Trout,128000,84400,536.0,Sách tư duy - Kỹ năng sống,81,5.0,344.0,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/media/catalog/producttmp/fd/44/5b/7febda78b893cb989215401956ca6bd6.jpg
186237324,Thiên quan tứ phúc - Tập 5 (Tiểu thuyết đam mỹ) -  Tặng kèm 1 bookmark 2 mặt,Mặc Hương Đồng Khứu,159000,119000,350.0,Truyện đam mỹ,85,5.0,392.0,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/ab/fc/43/f7d836dfdc3b2745af30eff0cd7ee92f.jpg
205227772,1111 - Nhật Ký Sáu Vạn Dặm Trên Yên Xe Cà Tàng,,325000,292500,,Sách Địa Danh - Du Lịch,0,0.0,,NXB Trẻ,https://salt.tikicdn.com/ts/product/51/15/ce/b79555620f87a9ab52e8dc698b2a62a0.jpg
85763211,Hãy Khiến Tương Lai Biết Ơn Vì Hiện Tại Bạn Đã Cố Gắng Hết Mình (Tặng Kèm: 01 Bookmark),Bạch Tô,99000,64001,10037.0,Sách tư duy - Kỹ năng sống,2253,5.0,320.0,Nhà Xuất Bản Văn Học,https://salt.tikicdn.com/ts/product/6f/a1/9b/cdb06e4dfe576e20b4517b48e33ee141.jpg
207852953,Blue Period - Tập 07,Yamaguchi Tsubasa,48000,48000,14.0,Blue Period - Tập 07,1,5.0,192.0,NXB Trẻ,https://salt.tikicdn.com/ts/product/b3/69/07/aa645a4554ad29e6084a5c46cef68f86.jpg
200705613,Doraemon Movie Story: Nobita Và Cuộc Đại Thủy Chiến Sở Xứ Sở Người Cá (Tái Bản 2022),Fujiko F Fujio,32000,32000,,Doraemon Movie Story: Nobita Và Cuộc Đại Thủy Chiến Sở Xứ Sở Người Cá (Tái Bản 2022),0,0.0,,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/49/07/b7/5f699b355a49b231d1fb62e3452c829d.jpg
205696535,Chiến Tranh Tiền Tệ - Phần 5 - Tương lai của tiền tệ thế giới – Bình yêu trước giông bão - Song Hong Bing,,134500,134500,,"Sách tài chính, tiền tệ",0,0.0,,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/48/26/5b/db43b8a5259a939ffa4ee598c6a636bc.jpg
185071145,Sói Đầu Đàn Và Cún Nhỏ - Tập 2,Ma Vĩ,135000,101000,2418.0,Sói Đầu Đàn Và Cún Nhỏ - Tập 2,903,5.0,192.0,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/b0/f8/42/52ddead08d074af75ba84245ed20103d.png
178483637,Nước Ép Trị Liệu Và Chế Độ Ăn Theo Phương Pháp Cơ Thể Tự Chữa Lành,Emma Phạm,199000,139300,1792.0,Nước Ép Trị Liệu Và Chế Độ Ăn Theo Phương Pháp Cơ Thể Tự Chữa Lành,219,5.0,340.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/ce/03/a6/03cea0cb853c06293f9e178896b50f6c.jpg
48323805,Sách Người trong muôn nghề,Nhóm tác giả,169000,169000,5160.0,Sách tư duy - Kỹ năng sống,767,4.8,216.0,Nhà Xuất Bản Hồng Đức - Hội Luật Gia Việt Nam,https://salt.tikicdn.com/ts/product/40/85/88/703b8d979028fe282cd4144bd9db9c2c.png
5154645,Ở Quán Cà Phê Của Tuổi Trẻ Lạc Lối (Tái Bản),,59000,35400,2563.0,Truyện ngắn - Tản văn - Tạp Văn,341,4.8,153.0,,https://salt.tikicdn.com/ts/product/f4/95/89/e31e516898b3e30a9ff5abc092e85d5c.jpg
205942269,Cánh Cổng Sát Nhân,Higashino Keigo,249000,187000,294.0,Truyện trinh thám,23,5.0,526.0,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/8c/78/d5/0e7c343e57e4344e3a60684484cd1651.jpg
73633330,"Think And Grow Rich - 13 Nguyên Tắc Nghĩ Giàu, Làm Giàu (Tái Bản)",Napoleon Hill,110000,77000,12230.0,Sách kỹ năng làm việc,1958,4.8,399.0,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/0b/cd/50/9c219e191737b2757911b962eeb54c2c.jpg
39521136,Để Hiệu Quả Trong Công Việc (Tái Bản 2019),Brian Tracy,52000,34300,2114.0,Sách kỹ năng làm việc,171,4.8,128.0,,https://salt.tikicdn.com/media/catalog/producttmp/bf/dc/bd/c6f48f3d4137f8dbbe832609e630a386.jpg
169825414,"Bộ 5 Cuốn 10 Vạn Câu Hỏi Vì Sao: Vũ Trụ Kỳ Bí, Thế Giới Thực Vật, Thế Giới Động Vật, Cơ Thể Người, Bí Ẩn Quanh Ta",,249000,249000,74.0,Kiến thức - Bách khoa,7,5.0,,Nhà Xuất Bản Hồng Đức,https://salt.tikicdn.com/ts/product/50/80/1d/4a142b7d700d58b42e96ad26ed241906.jpg
17336364,Phía Sau Nghi Can X (Tái Bản 2019),Higashino Keigo,109000,65400,16595.0,Truyện trinh thám,3213,4.8,396.0,,https://salt.tikicdn.com/ts/product/23/56/86/a538698ead7dc2f693d1e9778417317d.jpg
160370177,Không Ai Qua Sông (Tập Truyện Ngắn Nguyễn Ngọc Tư)(Tái Bản),Nguyễn Ngọc Tư,100000,71900,127.0,Truyện ngắn - Tản văn - Tạp Văn,13,4.8,170.0,NXB Trẻ,https://salt.tikicdn.com/ts/product/b3/40/60/d609217f1e2de9968a8ebfda55ea15b3.jpg
201687274,Có Một Nổi Buồn Vừa Ngang Qua Đây,Gã,88000,64900,114.0,Truyện ngắn - Tản văn - Tạp Văn,6,5.0,192000.0,Nhà Xuất Bản Văn Học,https://salt.tikicdn.com/ts/product/08/fd/a5/05dc5551043717fe7f3793a063d29a6d.jpg
196849394,"Gửi Em, Người Bất Tử - Tập 6 (Tái Bản 2022)",Yoshitoki Oima,30000,23900,217.0,"Gửi Em, Người Bất Tử - Tập 6 (Tái Bản 2022)",28,5.0,,NXB Trẻ,https://salt.tikicdn.com/ts/product/24/d4/ab/55dd65855ffc26b9fa37d899aa1ea261.jpg
69624539,Khoa Học Về Yoga,Ann Swanson,300000,180000,1916.0,Lĩnh vực khác,345,4.8,220.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/bc/d1/08/8acdc2a567cf806aad3c998e4dd26993.jpg
201892200,Black Jack Tập 15 (Bìa Cứng),Osamu Tezuka,135000,115000,183.0,Black Jack Tập 15 (Bìa Cứng),13,5.0,,NXB Trẻ,https://salt.tikicdn.com/ts/product/57/49/21/ce16a30e64bf5343ab4c0aca0310bc9b.jpg
109515310,Truyện Cổ Grim 2,Jacob,200000,162000,171.0,Truyện cổ tích,50,4.8,426.0,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/5a/f7/05/d848ed245bd98f7f104aaec8d969fa25.jpg
186290810,Chú Bé Rắc Rối (Tái Bản 2022),Nguyễn Nhật Ánh,38000,27300,104.0,Truyện ngắn - Tản văn - Tạp Văn,13,5.0,188.0,NXB Trẻ,https://salt.tikicdn.com/ts/product/9a/cf/ee/6f03cc688cfa861fa06481530872cf92.jpg
198415075,Ikigami - Tập 10,Motoro MASE,45000,39100,287.0,Ikigami - Tập 10,25,5.0,,NXB Trẻ,https://salt.tikicdn.com/ts/product/ca/c2/00/aa9668c548f92f586105a367264fb5c6.jpg
187934204,Nghệ Thuật Quản Lý Tài Chính Cá Nhân (Tái Bản 2022),Brian Tracy,159000,114000,52.0,Sách tư duy - Kỹ năng sống,9,5.0,324.0,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/c5/1e/16/8139f4e30b7b7ad628793698c27bad83.png
56878836,Muôn Kiếp Nhân Sinh (Bìa Cứng),Nguyên Phong,228000,150000,7391.0,Muôn Kiếp Nhân Sinh (Bìa Cứng),1421,5.0,424.0,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/media/catalog/producttmp/29/a4/cd/7e452a841c479d7cc191d2e1e55d721c.jpg
3577375,Khả Năng Gặp Được Nửa Hoàn Hảo Của Mình Là Bao Nhiêu?,,95000,95000,1.0,Sách tư duy - Kỹ năng sống,1,5.0,296.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/2a/6e/c9/e59385a7ccb68c087edcc3213d6b8527.jpg
136980493,"Kinh tế học về Tiền, Ngân hàng và Thị trường Tài chính - Ấn bản thứ 12",Frederic S. Mishkin,888000,888000,30.0,"Sách tài chính, tiền tệ",11,5.0,668.0,Nhà Xuất Bản Tài Chính,https://salt.tikicdn.com/ts/product/32/b2/0a/645d69219718f5a68e1024bb7b06f567.jpg
161008715,Power Vs Force - Trường Năng Lượng Và Những Nhân Tố Quyết Định Hành Vi Của Con Người (Tái Bản),David R.Hawkins,179000,125300,2792.0,Kiến Thức Bách Khoa,281,5.0,398.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/37/54/79/b699efce8c0f4029f424019f561ef327.png
170708219,Đừng Bao Giờ Chia Đôi Lợi Ích Trong Mọi Cuộc Đàm Phán,Chris Voss,179000,112770,237.0,Sách tư duy - Kỹ năng sống,19,5.0,420.0,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/df/0b/69/70ccc4d4c745203fbeb643731298aeb6.jpg
76012191,"Ta Bắt Đầu Cuộc Đời Mới, Khi Nhận Ra Mình Chỉ Sống Một Lần",Raphaëlle Giordano,108000,64800,1354.0,Truyện ngắn - Tản văn - Tạp Văn,209,5.0,292.0,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/91/d7/a4/0b66b99912f2daf81b09fdde03a9a722.jpg
201431426,Vua Sáng Chế - Tập 20,Tatsuki Nohda,20000,19100,210.0,Vua Sáng Chế - Tập 20,19,5.0,,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/59/47/ca/d2c7692d29f2ee672506057b3fdd46a8.jpg
